1858.jpg,19.43,0.688
1866.jpg,27.11,0.973
1896.jpg,35.95,0.988
1910.jpg,36.03,0.990
1911.jpg,38.00,0.992
1913.jpg,36.46,0.990
192.jpg,23.35,0.971
1944.jpg,23.41,0.862
1945.jpg,25.58,0.943
1949.jpg,27.58,0.945
1962.jpg,40.37,0.988
1969.jpg,31.71,0.990
200.jpg,23.50,0.972
2016.jpg,29.16,0.935
2019.jpg,24.89,0.882
2030.jpg,28.45,0.913
2037.jpg,26.18,0.850
2045.jpg,24.20,0.954
2046.jpg,27.91,0.774
2047.jpg,30.18,0.901
2052.jpg,29.48,0.907
2089.jpg,27.03,0.845
209.jpg,34.88,0.988
2100.jpg,28.52,0.871
2117.jpg,28.53,0.879
2121.jpg,17.45,0.906
2124.jpg,29.89,0.883
2132.jpg,32.16,0.861
2140.jpg,30.96,0.882
2170.jpg,26.43,0.851
2175.jpg,30.67,0.927
2176.jpg,31.32,0.919
2190.jpg,29.10,0.885
220.jpg,36.91,0.992
2230.jpg,28.46,0.766
2244.jpg,29.97,0.918
2249.jpg,29.89,0.904
2257.jpg,27.74,0.839
2270.jpg,27.89,0.898
2271.jpg,31.64,0.940
2276.jpg,20.38,0.937
228.jpg,39.88,0.993
2287.jpg,33.12,0.939
2288.jpg,24.02,0.871
2289.jpg,22.38,0.919
2298.jpg,33.43,0.968
2333.jpg,26.35,0.917
2337.jpg,20.02,0.667
2345.jpg,19.65,0.934
2348.jpg,29.12,0.918
2349.jpg,28.44,0.880
236.jpg,42.78,0.993
2361.jpg,28.34,0.874
2362.jpg,22.17,0.917
239.jpg,24.79,0.971
2408.jpg,34.16,0.958
2422.jpg,31.67,0.898
2442.jpg,28.59,0.892
2447.jpg,25.37,0.786
2449.jpg,20.97,0.895
2465.jpg,28.12,0.752
2485.jpg,30.39,0.850
2491.jpg,30.17,0.855
2494.jpg,21.60,0.875
2496.jpg,29.58,0.916
2529.jpg,25.73,0.821
2533.jpg,28.66,0.899
2542.jpg,27.66,0.894
2544.jpg,28.86,0.854
2561.jpg,19.44,0.919
2568.jpg,27.73,0.872
258.jpg,37.26,0.989
259.jpg,29.09,0.970
2607.jpg,26.36,0.911
2626.jpg,30.67,0.950
2628.jpg,30.79,0.905
2642.jpg,30.59,0.914
2650.jpg,31.87,0.927
2651.jpg,27.43,0.953
2702.jpg,30.01,0.913
2718.jpg,29.53,0.890
2729.jpg,31.37,0.911
2731.jpg,27.04,0.874
2749.jpg,26.58,0.870
2756.jpg,25.37,0.926
2758.jpg,30.52,0.909
2762.jpg,26.59,0.874
2763.jpg,28.48,0.879
2766.jpg,24.88,0.889
2787.jpg,26.94,0.902
2793.jpg,29.87,0.925
2798.jpg,26.69,0.857
2799.jpg,31.36,0.961
2805.jpg,31.32,0.925
2812.jpg,29.06,0.900
2815.jpg,28.02,0.829
2822.jpg,25.61,0.911
2829.jpg,32.68,0.927
283.jpg,24.64,0.963
2841.jpg,27.48,0.850
2877.jpg,30.20,0.916
2885.jpg,26.64,0.923
2890.jpg,29.15,0.900
2958.jpg,26.24,0.862
2963.jpg,31.08,0.941
297.jpg,24.61,0.983
2976.jpg,30.06,0.935
300.jpg,31.25,0.981
3013.jpg,29.58,0.896
3015.jpg,29.04,0.880
3019.jpg,27.58,0.858
3022.jpg,30.03,0.906
3023.jpg,28.11,0.830
3026.jpg,28.29,0.847
3033.jpg,27.23,0.864
3035.jpg,27.15,0.906
3047.jpg,27.74,0.909
3073.jpg,30.19,0.894
3076.jpg,31.20,0.929
3080.jpg,29.09,0.925
3086.jpg,24.40,0.863
3115.jpg,30.37,0.906
3125.jpg,28.34,0.906
3144.jpg,27.63,0.885
3146.jpg,27.73,0.892
3152.jpg,27.05,0.893
3155.jpg,26.31,0.887
316.jpg,22.32,0.967
3167.jpg,28.37,0.921
3171.jpg,29.21,0.903
3173.jpg,29.42,0.937
3180.jpg,27.30,0.898
3192.jpg,28.01,0.914
3209.jpg,23.07,0.895
3213.jpg,27.81,0.870
3217.jpg,29.81,0.872
3220.jpg,26.44,0.908
3232.jpg,18.21,0.876
3240.jpg,26.32,0.862
3241.jpg,29.89,0.945
3250.jpg,27.61,0.892
3252.jpg,34.32,0.876
3273.jpg,25.87,0.856
3275.jpg,31.61,0.949
3302.jpg,30.68,0.918
3303.jpg,25.15,0.858
3305.jpg,24.94,0.878
3308.jpg,30.21,0.904
331.jpg,27.96,0.989
3332.jpg,28.09,0.912
3335.jpg,29.31,0.941
3341.jpg,29.19,0.914
3349.jpg,33.23,0.880
3351.jpg,26.20,0.907
3363.jpg,30.19,0.877
3369.jpg,32.80,0.942
3375.jpg,33.60,0.969
3376.jpg,32.99,0.922
338.jpg,35.28,0.993
3392.jpg,31.80,0.922
3396.jpg,32.35,0.902
34.jpg,38.52,0.994
3402.jpg,29.93,0.952
3404.jpg,30.46,0.928
3409.jpg,26.71,0.944
3410.jpg,32.76,0.934
3416.jpg,31.52,0.963
3418.jpg,25.77,0.939
3449.jpg,21.54,0.930
346.jpg,37.21,0.982
3464.jpg,32.77,0.942
3478.jpg,34.18,0.950
3482.jpg,31.91,0.937
3518.jpg,33.27,0.951
3526.jpg,32.22,0.905
3530.jpg,32.05,0.950
3533.jpg,31.58,0.942
3546.jpg,29.21,0.936
3558.jpg,32.75,0.944
356.jpg,22.20,0.972
3562.jpg,31.69,0.963
3566.jpg,30.76,0.943
3569.jpg,29.75,0.937
3580.jpg,28.40,0.918
3591.jpg,22.69,0.890
3609.jpg,29.03,0.921
3617.jpg,31.84,0.903
3652.jpg,34.99,0.960
3678.jpg,32.07,0.914
368.jpg,33.19,0.988
3682.jpg,32.73,0.940
3689.jpg,32.08,0.931
3691.jpg,31.58,0.902
3728.jpg,32.73,0.956
3737.jpg,30.17,0.947
3762.jpg,29.94,0.923
3793.jpg,33.62,0.925
3797.jpg,28.57,0.937
380.jpg,41.73,0.990
3813.jpg,29.02,0.925
3816.jpg,33.54,0.925
382.jpg,36.42,0.995
3848.jpg,30.36,0.950
3854.jpg,36.64,0.962
387.jpg,43.80,0.991
3871.jpg,27.99,0.917
3878.jpg,29.77,0.934
3894.jpg,31.27,0.938
3915.jpg,31.28,0.926
3929.jpg,30.84,0.932
3942.jpg,30.81,0.944
3943.jpg,32.70,0.929
397.jpg,39.91,0.995
4009.jpg,31.28,0.930
4019.jpg,32.76,0.958
4020.jpg,32.10,0.957
4021.jpg,32.78,0.910
4027.jpg,29.68,0.926
4028.jpg,33.77,0.915
4029.jpg,30.13,0.950
4034.jpg,30.76,0.942
404.jpg,26.92,0.967
4053.jpg,29.01,0.864
4055.jpg,32.18,0.942
4061.jpg,30.44,0.948
4064.jpg,32.67,0.961
4067.jpg,26.88,0.939
4080.jpg,34.69,0.970
4092.jpg,32.92,0.941
410.jpg,29.89,0.986
4108.jpg,33.24,0.929
4113.jpg,28.34,0.965
413.jpg,28.79,0.955
4142.jpg,32.07,0.947
4149.jpg,27.37,0.945
4152.jpg,20.84,0.883
4159.jpg,29.71,0.887
4160.jpg,29.60,0.931
4165.jpg,31.99,0.941
433.jpg,17.56,0.824
452.jpg,29.45,0.985
474.jpg,31.18,0.986
477.jpg,36.62,0.992
483.jpg,25.82,0.975
4919.jpg,26.76,0.987
492.jpg,29.72,0.976
4921.jpg,30.34,0.993
4931.jpg,36.94,0.995
4937.jpg,41.90,0.994
4945.jpg,44.35,0.993
4946.jpg,42.89,0.993
4948.jpg,40.83,0.993
4963.jpg,32.74,0.987
4968.jpg,33.67,0.979
4977.jpg,20.21,0.868
5008.jpg,27.87,0.974
5009.jpg,33.18,0.982
5013.jpg,28.21,0.913
5014.jpg,27.35,0.948
519.jpg,25.07,0.976
529.jpg,22.69,0.978
531.jpg,20.51,0.920
540.jpg,33.79,0.990
55.jpg,41.14,0.993
567.jpg,34.47,0.976
574.jpg,24.99,0.933
58.jpg,39.94,0.993
583.jpg,34.15,0.973
6.jpg,41.86,0.996
600.jpg,18.48,0.792
601.jpg,36.65,0.987
629.jpg,38.84,0.990
636.jpg,21.54,0.939
638.jpg,22.52,0.960
639.jpg,24.59,0.951
644.jpg,34.45,0.980
645.jpg,20.95,0.934
658.jpg,32.04,0.987
662.jpg,32.70,0.986
67.jpg,38.17,0.995
678.jpg,14.99,0.744
713.jpg,24.68,0.966
719.jpg,35.66,0.987
744.jpg,20.44,0.873
757.jpg,23.16,0.966
765.jpg,20.96,0.914
766.jpg,34.37,0.990
768.jpg,36.90,0.984
770.jpg,40.49,0.989
783.jpg,23.49,0.977
788.jpg,23.75,0.933
792.jpg,37.07,0.991
80.jpg,42.49,0.994
813.jpg,31.42,0.992
834.jpg,22.30,0.898
836.jpg,18.78,0.894
845.jpg,23.57,0.973
849.jpg,23.17,0.906
870.jpg,34.20,0.989
880.jpg,32.68,0.970
897.jpg,37.86,0.996
900.jpg,36.15,0.990
902.jpg,37.25,0.995
929.jpg,29.06,0.976
957.jpg,37.02,0.993
963.jpg,30.31,0.985
974.jpg,32.04,0.984
975.jpg,37.74,0.991
980.jpg,27.19,0.973
989.jpg,36.23,0.989
993.jpg,38.34,0.994
995.jpg,34.35,0.989
996.jpg,37.08,0.994
